Date_time,All sky irradiance,Clear sky irradiance,ALLSKY ICI,Temperature,Dew point,Wet bulb,Relative humidity,Precipitation,Surface pressure,Wind speed,Wind direction,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UV_INDEX,CLRSKY_SFC_PAR_TOT,QV2M
10/25/19,5.22,5.24,0.76,22.51,-2.67,9.92,22.12,0,97.1,5.33,71.44,92.43,1.14,93.7,3.72
10/26/19,5.12,5.11,0.75,21.06,3.71,12.38,42.25,0,96.55,3.15,174.12,91.28,1.09,91.88,6.35
10/27/19,2.42,4.86,0.36,15.73,11.55,13.64,78.06,0.04,96.47,5.91,191.81,46.61,0.72,89.2,8.91
10/28/19,4.99,5.01,0.74,15.7,0.27,7.98,46.94,0,96.92,4.01,121.69,89.3,1.05,90.52,4.88
10/29/19,4.81,4.82,0.73,15.2,10.25,12.73,75.5,0,96.78,2.83,211.62,86.64,0.98,87.59,8.18
10/30/19,4.49,4.94,0.68,13.76,-10.7,1.53,23,0,97.33,10.35,68.31,81.25,0.96,89.48,2.26
10/31/19,5.01,5,0.77,15.3,-11.28,2.01,21,0,97.4,5.88,77.62,88.17,0.95,88.88,2.2
11/1/19,4.87,4.85,0.75,16.93,-6.79,5.07,31.81,0,97.34,2.25,86.75,86.77,0.95,87.29,3.54
11/2/19,4.37,4.67,0.68,19.33,-2.1,8.62,35.88,0,97.21,1.42,154.31,78.35,0.88,84.51,4.82
11/3/19,4.65,4.68,0.73,18.98,4.32,11.65,47.69,0,96.94,1.7,165.44,82.23,0.93,83.72,6.29
11/4/19,4.53,4.64,0.71,19.82,0.4,10.11,34.19,0,96.91,1.3,137.44,80.42,0.93,83.24,4.88
11/5/19,4.42,4.54,0.7,19.07,3.68,11.37,44.19,0,97.03,0.8,211.06,79.8,0.89,82.62,5.98
11/6/19,3.45,4.42,0.55,17.71,9.08,13.4,61.31,0,96.99,1.51,214.25,64.13,0.77,81.06,7.69
11/7/19,3.96,4.41,0.64,19.26,5.32,12.29,46.44,0,97.22,1.51,81.62,72.52,0.81,80.62,6.23
11/8/19,4.06,4.32,0.66,21.5,1.76,11.63,32.69,0,97.27,2.26,59.69,73.98,0.8,79.19,5
11/9/19,4.38,4.35,0.72,21.83,3.62,12.73,38.44,0,97.09,1.63,184.81,79.09,0.84,79.67,6.04
11/10/19,3.4,4.26,0.56,18.34,8.16,13.26,60.62,0.02,96.96,1.71,195.12,62.88,-999,77.66,7.69
11/11/19,3.49,4.31,0.58,17.56,3.94,10.75,51.44,0.01,97.06,1.44,168.62,63.19,0.73,77.47,6.04
11/12/19,3.59,4.2,0.6,19.66,2.73,11.19,38.88,0,97.16,1.26,194.31,66.01,0.77,76.95,5.55
11/13/19,3.54,4.1,0.6,18.63,3.29,10.96,44.62,0,97.01,1.77,201.44,65.19,0.76,75.28,5.86
11/14/19,4,4.09,0.68,17.51,4.68,11.09,50.25,0,97.25,1.65,191.12,73.49,0.76,76.1,6.1
11/15/19,3.71,4.08,0.63,15.92,7.55,11.73,63.06,0,97.19,1.76,201.5,68.67,0.72,75.99,7.08
11/16/19,3.61,4.08,0.62,19.05,5.58,12.31,46.31,0,96.94,2.02,65.38,65.91,0.66,74.86,6.23
11/17/19,4.16,4.17,0.73,21.3,1.08,11.19,30.38,0,96.92,4.06,63.56,74.45,0.72,75.66,4.7
11/18/19,3.4,3.95,0.59,21.52,3.62,12.57,36.12,0,96.66,2.9,120.75,63.17,0.67,73.53,5.62
11/19/19,2.08,3.73,0.37,18.06,12.29,15.17,72.31,17.17,96.2,5.35,192.56,40.84,0.51,70.82,9.58
11/20/19,2.25,3.8,0.4,12.95,10.26,11.61,84.5,27.99,95.91,8.15,234.25,42.85,0.48,70,8.18
11/21/19,3.01,3.76,0.54,12.54,9.12,10.83,80.88,4.92,96.68,3.14,199.56,55.98,0.52,69.47,7.51
11/22/19,3.72,3.81,0.67,13.48,8.43,10.95,73.69,0.02,97.35,3.1,86.06,68.11,0.66,70.78,7.14
11/23/19,3.85,3.87,0.7,14.58,6.55,10.57,62.12,0,97.36,2.74,85.81,70.22,0.69,71.81,6.35
11/24/19,3.87,3.86,0.7,15.58,5.62,10.6,58,0.02,97.2,1.09,172.75,69.85,0.65,70.8,6.35
11/25/19,3.29,3.88,0.6,13.46,9.83,11.64,81.62,0.19,96.67,2.86,222.25,59.93,0.56,70.71,8.06
11/26/19,3.77,3.88,0.7,12.12,1.71,6.91,57.19,0.01,96.57,3.2,117.75,67.5,0.6,70.49,4.88
11/27/19,2.24,3.53,0.41,11.63,8.47,10.05,81.81,3.97,96.07,5.04,218.25,41.91,0.41,65.12,7.26
11/28/19,0.85,3.62,0.16,10.65,8.95,9.8,89.56,36.16,95.82,6.98,204.81,17.47,0.2,67.65,7.51
11/29/19,3.03,3.76,0.57,9.53,5.73,7.63,77.88,7.51,96.6,5.95,264.31,54.71,0.42,68.45,5.98
11/30/19,2.85,3.57,0.54,10.47,4.83,7.65,69.25,0.5,97.35,2.26,132.06,53,0.51,65.95,5.55
12/1/19,3.51,3.63,0.66,11.65,4.48,8.06,64.56,0,97.31,2.62,130.94,64.46,0.59,67.47,5.55
12/2/19,3.09,3.64,0.59,14.19,6.83,10.51,64.12,0,97.36,1.35,159.38,56.96,0.55,67.23,6.53
12/3/19,1.42,3.54,0.27,14.02,8.86,11.44,74,3.32,97.19,2.19,132.12,27.84,0.33,66.55,7.57
12/4/19,1.06,3.44,0.2,13.44,12.56,13,94.94,29.35,96.93,4.08,193.12,21.66,0.24,65.1,9.46
12/5/19,3.43,3.62,0.66,13.67,9.34,11.51,77.5,0.18,97.28,1.63,161.25,63.38,0.53,67.62,7.63
12/6/19,2.22,3.56,0.43,14.79,11,12.9,79.06,0.71,97.49,2.33,150.56,41.98,0.42,66.99,8.48
12/7/19,1.14,3.38,0.22,14.81,13.12,13.96,89.94,3.93,97.43,3.23,181.5,23.09,0.28,64.22,9.7
12/8/19,1.69,3.55,0.33,13.77,12.39,13.08,91.88,4.11,97.19,3.18,240.19,32.95,0.4,67.06,9.28
12/9/19,3.42,3.63,0.67,12.62,9.83,11.23,84.81,0.99,97.2,2.69,271.19,62.51,0.57,67.15,7.87
12/10/19,2.9,3.66,0.57,13.09,5.96,9.53,67,0.01,97.61,1.3,119.69,52.59,0.52,66.07,6.23
12/11/19,3.19,3.52,0.62,13.05,5.76,9.41,64.81,0,97.56,2.35,169.81,57.62,0.52,63.94,6.1
12/12/19,3.33,3.45,0.66,14.8,6.84,10.82,61.38,0,97.6,1.93,69.94,61.77,0.53,64.9,6.53
12/13/19,2.57,3.46,0.51,15.05,9.56,12.31,72.75,0.01,97.3,2.01,186.19,48.9,0.48,65.12,7.81
12/14/19,2.88,3.45,0.57,13.32,11.87,12.59,90.69,0.04,96.85,3.67,250.94,54.47,0.53,65.21,9.03
12/15/19,3.53,3.63,0.7,11.39,6.96,9.17,75.81,0,97.08,4.41,263.5,63.55,0.55,66.41,6.53
12/16/19,3.67,3.65,0.73,10.01,-0.51,4.76,53,0,97.68,6.32,63.62,65.33,0.51,66.05,3.97
12/17/19,3.71,3.78,0.73,9.42,-4.39,2.51,41.12,0,97.68,8.76,80.75,64.09,0.51,66.18,3.05
12/18/19,2.68,3.56,0.53,9.69,0.08,4.88,55.19,0,97.2,3.22,189.62,48.48,0.39,63.85,4.21
12/19/19,3.59,3.57,0.71,10.21,0.23,5.22,55.19,0,97.36,3.18,74.19,63.88,0.44,64.55,4.21
12/20/19,3.5,3.6,0.7,12.23,0.55,6.39,47.88,0,97.64,4.04,78.31,62.02,0.48,64.57,4.27
12/21/19,2.77,3.56,0.55,13.69,3.7,8.7,55,0,97.33,3.54,121.94,49.29,0.42,62.48,5.43
12/22/19,1.71,3.45,0.34,13.01,9.81,11.41,83.69,0.09,96.89,4.21,164,33.01,0.34,64.16,8.12
12/23/19,0.77,3.36,0.16,12.08,10.69,11.38,91.81,27.76,96.46,3.52,168.44,15.38,0.16,62.82,8.36
12/24/19,2.83,3.54,0.56,10.71,8.54,9.62,86.94,2.52,96.58,3.41,239.94,51.73,0.41,64.82,7.2
12/25/19,2.85,3.47,0.56,9.58,6.7,8.14,83.12,2.51,96.83,4.52,222.06,52.09,0.41,63.87,6.35
12/26/19,2.24,3.46,0.45,9.18,6.4,7.79,83.94,29.18,96.35,4.02,157.12,41.93,0.33,63.57,6.29
12/27/19,3.49,3.57,0.69,9.27,5.3,7.29,77.62,0.02,96.81,1.78,305,62.41,0.41,64.84,5.8
12/28/19,3.5,3.56,0.69,9.3,3.46,6.38,70.81,0,97.29,1.3,148.06,62.28,0.46,64.41,5.13
12/29/19,2.8,3.44,0.55,8.62,1.15,4.89,63.94,0.01,97.44,3.05,133.12,51.09,0.44,63,4.52
12/30/19,1.52,3.47,0.3,8.56,1.86,5.21,66.12,0.05,96.89,6.09,86.94,29.73,0.28,64.75,4.64
12/31/19,3.53,3.58,0.7,11.08,3.08,7.08,61.12,0,96.99,4.88,58.06,63.77,0.44,65.6,5.07
1/1/20,3.5,3.6,0.69,11.41,4.85,8.13,68.06,0,97.05,2.49,171.06,62.7,0.47,65.35,5.86
1/2/20,3.5,3.61,0.68,12.27,5.55,8.91,69.12,0,96.92,2.52,83.62,63.23,0.48,66.02,5.98
1/3/20,3.34,3.62,0.65,13.14,4.12,8.63,58.44,0,97.73,2.5,100.12,60.5,0.47,66.01,5.49
1/4/20,3.41,3.62,0.66,13.53,4.05,8.8,56.5,0,97.94,2.34,168.75,60.99,0.49,65.2,5.49
1/5/20,3.58,3.68,0.69,13.25,4.44,8.85,58.44,0.01,97.81,2.77,152.12,63.6,0.52,66.25,5.62
1/6/20,3.91,3.89,0.75,13.4,1.08,7.25,46.06,0,97.81,6.32,68.5,68.05,0.57,68.71,4.39
1/7/20,3.81,3.88,0.73,13.12,4.44,8.78,60.19,0.01,97.4,3.8,122.38,66.04,0.55,67.95,5.74
1/8/20,2.98,3.69,0.57,10.81,9.13,9.98,89.56,0.13,97.03,3.3,235.25,54.18,0.47,66.39,7.51
1/9/20,2.75,3.65,0.52,10.55,8.48,9.51,87.31,1.34,96.99,4.84,253.81,51.19,0.41,67.4,7.14
1/10/20,3.86,3.84,0.73,10.52,4.22,7.37,70.75,0.01,97.56,1.95,102.56,68.22,0.45,68.85,5.49
1/11/20,3.56,3.76,0.67,10.12,5.97,8.05,77.5,0.23,97.43,2.84,215.81,64.34,0.48,68.62,6.23
1/12/20,3.68,3.78,0.69,10.44,7,8.72,81.38,0.06,97.22,2.23,168.5,66.09,0.49,68.48,6.47
1/13/20,3.69,3.76,0.69,10.6,6.95,8.78,79.88,0.04,97.28,1.84,230.25,66.3,0.49,68.44,6.41
1/14/20,3.28,3.83,0.61,10.23,7.55,8.89,84.75,0.03,97.27,1.7,259.81,59.12,0.46,69.01,6.71
1/15/20,3.46,3.87,0.63,11.81,6.51,9.16,75.19,0.04,97,1.57,198.31,61.18,0.48,68.58,6.41
1/16/20,2.49,3.82,0.45,9.88,8.11,9,88.88,0.54,97.21,3.59,206,45.57,0.4,68.95,6.96
1/17/20,3.53,3.94,0.64,10.65,5.98,8.31,75.5,2.01,97.62,2.8,210.62,63.48,0.49,71.4,6.1
1/18/20,4.02,4.05,0.73,11.41,1.14,6.28,53.94,0,97.57,4.09,71.06,71.15,0.61,72.63,4.46
1/19/20,3.09,4.07,0.55,13.34,3.65,8.5,54.94,0,97.36,3.48,91.25,56.14,0.59,72.82,5.31
1/20/20,1.72,3.87,0.3,13.11,8.82,10.97,77.81,1.88,97.31,3.06,192.44,33.72,0.41,71.71,7.45
1/21/20,2.27,3.86,0.4,11.23,9.76,10.5,90.94,1.5,97.44,2.81,252.19,43.59,0.49,72.33,7.75
1/22/20,3.71,3.97,0.65,12.29,8.97,10.62,82.12,0.05,97.46,2.16,252.62,69.43,0.65,74.84,7.39
1/23/20,3.39,4.04,0.59,13.88,6.75,10.32,65.56,0,97.32,2.9,70.06,62.49,0.62,73.89,6.41
1/24/20,2.59,4.04,0.45,15.61,6.57,11.08,57.56,0.04,97.02,1.52,141.88,48.82,0.52,74.38,6.47
1/25/20,2.81,4.09,0.48,14.63,5.89,10.26,59.12,0.01,97.13,1.92,156.12,52.69,0.54,74.64,6.16
1/26/20,2.24,4.04,0.38,11.03,7.12,9.07,79.25,0,97.37,2.26,212.31,43.18,0.48,75.48,6.53
1/27/20,4.21,4.23,0.71,13.1,7.06,10.08,72.12,0,97.54,2.54,114.75,75.99,0.66,77.21,6.59
1/28/20,4.27,4.28,0.72,14.38,6.05,10.22,63.25,0,97.4,2.3,179.5,76.65,0.66,77.68,6.29
1/29/20,4.41,4.46,0.73,12.93,5.57,9.25,66,0,96.99,3.49,70.75,78.41,0.68,80.18,6.1
1/30/20,4.26,4.47,0.7,13.78,2.65,8.22,51.88,0,97.33,2.5,74,76.62,0.67,80.86,5
1/31/20,4.54,4.54,0.74,14.94,3.69,9.31,50.25,0,97.69,4.48,57.31,80.9,0.71,81.82,5.25
2/1/20,4.58,4.56,0.74,15.37,3.15,9.26,47.31,0,97.6,4.72,72.25,81.09,0.73,81.62,5.07
2/2/20,2.74,4.43,0.45,13.65,7,10.33,68.94,0.03,96.89,4.91,183.31,51.62,0.58,80.9,6.84
2/3/20,4.24,4.74,0.68,10.49,1.83,6.16,59,0.05,96.6,3.7,233.12,75.28,0.7,84.41,4.76
2/4/20,4.86,4.86,0.77,6.94,-6.52,0.21,40.19,0,97.28,4.48,45.44,84.23,0.7,85.05,2.44
2/5/20,4.34,4.72,0.69,8.69,-3.31,2.69,46,0,97.51,2.59,205.94,78.02,0.67,84.94,3.23
2/6/20,4.6,4.62,0.72,10.74,3.79,7.26,65.06,0.01,97.38,1.42,202.88,83.36,0.74,84.69,5.19
2/7/20,4.72,4.74,0.73,13.3,6.73,10.01,68.69,0,97.19,1.4,195.06,85.19,0.91,86.41,6.41
2/8/20,4.58,4.75,0.7,13.06,7.08,10.07,71.38,0.11,96.95,2.32,188.88,82.58,0.85,86.19,6.71
2/9/20,1.93,4.6,0.3,9.98,8.28,9.13,89.5,2.76,96.45,5.48,185.88,37.43,0.48,83.48,7.14
2/10/20,2.58,4.63,0.39,9.01,6.13,7.57,83.62,13.71,96.43,2.47,79.81,49.79,0.53,85.82,6.16
2/11/20,5.01,5.02,0.75,11.01,1.05,6.03,56.06,0.01,97.04,3.79,101.56,88.48,0.8,89.54,4.52
2/12/20,4.92,4.93,0.73,11.3,4.12,7.71,66.25,0,97.27,1.98,170.94,87.7,0.83,88.79,5.43
2/13/20,4.93,4.96,0.73,12.3,3.05,7.67,57,0,97.14,1.77,130.94,87.37,0.83,88.97,5.07
2/14/20,4.83,5.02,0.7,13.01,6.46,9.73,68.38,0,97.2,1.81,222.25,85.95,0.81,89.98,6.41
2/15/20,5.15,5.16,0.75,13.33,4.26,8.8,60.25,0,97.43,2.07,170.62,90.12,0.9,91.18,5.62
2/16/20,5,5.04,0.72,13.55,5.11,9.33,61.44,0,97.28,1.65,200.38,91.42,0.99,93.05,5.92
2/17/20,4.82,5.02,0.69,13.88,6.52,10.2,66.19,0,96.83,1.48,167.75,88.27,1.02,92.48,6.47
2/18/20,3.61,4.99,0.51,13.65,7.83,10.73,73.31,0.12,96.94,1.63,152.12,67.66,0.88,91.57,6.96
2/19/20,4.48,5.2,0.63,13.45,8.28,10.87,74.44,0.04,97.17,1.72,176.44,81.84,1.02,94.45,7.14
2/20/20,4.16,5.24,0.58,15.51,4.7,10.1,54.12,0,97.27,2.6,115.75,76.13,1,94.52,5.74
2/21/20,4.13,5.26,0.57,15.54,7.02,11.28,62.38,0.05,97.16,3.27,167.19,76.27,1.04,95.96,6.84
2/22/20,4.03,5.14,0.55,11.83,9.4,10.62,85.88,3.79,97.19,5.45,226.25,75.16,0.96,94.73,7.63
2/23/20,4.46,5.26,0.61,12.15,9.35,10.75,84.12,1.07,97.75,3.48,278.81,82.63,0.99,96.7,7.51
2/24/20,4.81,5.42,0.65,14.56,8.31,11.44,71.5,0.14,97.51,2.11,193.62,87.57,1.05,98.74,7.14
2/25/20,5.17,5.65,0.7,15.97,1.06,8.51,41.19,0.01,97.66,5.66,69.12,92.7,1.15,101.12,4.52
2/26/20,5.75,5.74,0.77,13.93,-2.35,5.79,36.12,0,97.82,7.41,66.75,101.85,1.23,102.59,3.54
2/27/20,4.11,5.69,0.54,16.4,1.77,9.08,40.75,0,97.56,4.4,84.12,75.25,1.11,101.13,4.64
2/28/20,3.99,5.7,0.52,16.82,3.86,10.33,47.12,0.01,97.42,3.76,141.19,73.23,1.1,101.98,5.43
2/29/20,4.81,5.57,0.62,12.64,6.46,9.55,71.88,0.49,97.2,4.7,196.44,88.29,1.23,101.41,6.59
3/1/20,2.84,5.52,0.37,10.41,7.25,8.83,81.88,0.91,96.87,5.02,222.75,55.4,0.88,101.23,6.59
3/2/20,4.96,5.65,0.63,10.45,5.94,8.19,76.38,4.66,96.55,3.06,202.81,91.77,1.1,104.24,6.1
3/3/20,5.96,5.97,0.76,14.6,3.54,9.07,55.19,0.01,96.8,2.95,214.44,107.13,1.12,108.08,5.43
3/4/20,4.58,5.88,0.58,14.51,6.11,10.31,61.06,0,97.35,1.82,187.06,84.15,1.06,106.56,6.29
3/5/20,5.38,5.85,0.67,16.63,7.73,12.18,60.31,0,97.33,1.63,117.06,98.5,1.21,106.61,6.9
3/6/20,4.65,5.85,0.58,14.59,7.98,11.29,68.56,0.06,97.06,2.11,183.44,87.63,1.19,108.14,7.08
3/7/20,5.2,5.84,0.64,12.12,8.83,10.48,81.75,0.45,97,3.63,243.25,96.78,1.3,108.22,7.32
3/8/20,5.89,6.06,0.72,12.15,8.15,10.15,78.81,0.5,97.13,2.69,232.69,108.73,1.39,112.45,7.02
3/9/20,4.54,6.02,0.55,13.82,8.41,11.12,73.94,11.09,97.23,3.29,130.12,84.99,1.1,111.9,7.26
3/10/20,2.66,5.85,0.32,15.07,13.23,14.15,89.31,16.07,97.17,3.75,160.81,53.35,0.78,110.05,9.83
3/11/20,5.5,6.19,0.66,14.73,11.17,12.94,81.5,1.33,97.1,2.7,169.88,102.09,1.35,114.52,8.61
3/12/20,3.71,6.09,0.44,12.93,10.02,11.48,83.88,12.89,96.54,3.66,178.81,70.75,0.98,111.4,8.06
3/13/20,2.49,6.05,0.3,12.42,10.41,11.41,88.19,9.54,96.79,5.36,213.88,50.36,0.73,114.04,8.18
3/14/20,3.52,6.24,0.41,12.9,10.46,11.68,85.75,1.17,97.32,3.3,219.88,68.45,1.05,116.63,8.12
3/15/20,4.9,6.33,0.57,12.66,9.44,11.05,81.19,0.99,97.38,3.62,232.81,91.7,1.2,116.8,7.57
3/16/20,4.5,6.16,0.52,11.91,8.2,10.05,79,3.08,97.1,5.16,207.75,84.55,1.16,113.7,7.02
3/17/20,6.44,6.57,0.74,10.87,4.83,7.85,69.19,3.96,96.9,3.92,226.19,116.83,1.37,119.56,5.68
3/18/20,2.78,6.37,0.32,9.28,6.87,8.08,85.5,11.88,96.37,3.95,192.44,55.37,0.7,117.73,6.47
3/19/20,5.74,6.46,0.65,10.62,7.42,9.02,81.5,3.96,97.27,4.57,225.06,106.37,1.2,118.53,6.65
3/20/20,4.17,6.46,0.47,11.29,7.82,9.55,81.44,0.58,97.56,2.52,192.5,80.32,1.05,118.83,6.84
3/21/20,6.45,6.54,0.72,12.73,7.99,10.37,75.12,0.11,97.43,2.35,211.19,118.68,1.51,120.52,6.9
3/22/20,5.22,6.57,0.58,13.53,9.02,11.27,76.69,5.46,97.34,2.7,189.19,99.58,1.6,123.3,7.51
3/23/20,6.39,6.78,0.71,12.87,9.44,11.15,81.56,2.87,97.43,4.3,255.31,117.61,1.91,124.59,7.63
3/24/20,6.49,6.79,0.71,12.34,8.37,10.36,78.25,0.12,97.46,3.63,286.44,119.78,1.99,125.1,7.08
3/25/20,4.97,6.81,0.54,11.37,7.71,9.55,79.62,2.07,97.17,4.62,276.12,94.5,1.79,126.65,6.77
3/26/20,6.54,7.02,0.71,10.19,5.54,7.87,74.69,3.9,97.05,5.84,276.69,119.87,1.91,128.05,5.86
3/27/20,6.92,6.99,0.75,10.4,4.8,7.6,71.31,3.88,97.29,4.47,287.69,124.79,1.61,126.34,5.55
3/28/20,6.38,6.87,0.69,11.35,6.08,8.72,73.75,0.05,97.39,2.08,257.56,116.38,1.57,124.51,6.1
3/29/20,6.52,6.78,0.7,12.08,8.06,10.07,78.44,0.05,97.27,3.84,292.81,119.88,1.69,124.6,6.96
3/30/20,7.03,7.08,0.75,14.76,8.23,11.5,70.5,0.07,97.54,2.55,331.56,127.92,1.85,129.09,7.14
3/31/20,3.66,7.01,0.39,16.4,8.69,12.55,65.88,0,96.99,1.87,154.12,71.65,1.16,127.12,7.45
4/1/20,4.53,6.92,0.48,14.76,10.38,12.57,77.56,0.16,96.57,3.1,201,87.54,1.38,129.25,8.3
4/2/20,5.58,7.23,0.59,12.38,9.4,10.9,82.81,0.15,96.88,3.55,226.5,104.84,1.55,132.12,7.63
4/3/20,6.71,7.1,0.7,12.53,8.4,10.46,78.19,0.04,96.84,3.02,269.06,123.29,1.63,129.42,7.14
4/4/20,4.64,6.95,0.48,12.01,8.81,10.41,81.62,0.04,96.7,3.97,223.19,89.38,1.37,128.11,7.32
4/5/20,5.98,7.15,0.62,11.82,8.92,10.37,83.12,0.81,96.67,4.45,218.19,112.53,1.62,132.89,7.39
4/6/20,3.68,6.98,0.38,12.78,10.44,11.62,86.5,8.08,96.91,6.96,198.31,74.24,1.22,131.23,8.18
4/7/20,3.5,7.26,0.36,12.83,10.38,11.61,85.81,8.92,97.09,5.12,199.12,70.04,1.09,135.41,8.12
4/8/20,6.25,7.21,0.63,10.13,6.58,8.35,79.69,11.88,97.1,3.87,241.19,115.84,1.48,132.12,6.29
4/9/20,4.17,6.88,0.42,11.19,8.19,9.69,82.81,8.86,97.31,4.32,204.5,80.84,1.13,127.04,7.02
4/10/20,3.65,7.24,0.37,10.73,9.19,9.96,90.44,24.98,96.93,4.86,204.12,73.84,1.21,135.46,7.51
4/11/20,5.95,7.22,0.59,13.14,9.17,11.15,78.62,0.29,96.96,2.81,275.69,112.74,1.55,134.11,7.51
4/12/20,3.55,7.23,0.35,12.26,10.06,11.16,86.69,0.52,97.19,4.4,240.94,70.88,1.12,133.81,7.93
4/13/20,5.33,7.45,0.53,12.54,10.1,11.32,85.5,0.54,97.34,3.68,275.19,101.22,1.53,137.34,7.93
4/14/20,7.31,7.61,0.72,15.85,7.62,11.74,65,0.05,97.31,3.32,109.12,135.42,1.96,139.62,6.96
4/15/20,7.8,7.83,0.77,17.72,4.87,11.3,49.31,0.01,97.09,1.88,196,140.76,1.94,140.34,6.04
4/16/20,7.69,7.79,0.75,15.54,8.02,11.78,65.25,0.01,96.77,2.57,236.81,140.32,1.93,141.15,7.14
4/17/20,5.65,7.62,0.55,12.91,9.65,11.28,81.69,1.29,96.89,3.55,244.62,107.96,1.65,141.15,7.75
4/18/20,6.5,7.4,0.63,12.76,9.28,11.02,80.19,1.99,97.15,4.22,272.69,121.02,1.68,136.12,7.51
4/19/20,4.79,7.53,0.46,13.26,9.83,11.55,80.75,1.04,97.08,3.76,301.25,90.77,1.47,138.21,7.81
4/20/20,5.17,7.53,0.5,13.74,10.58,12.16,82.12,1.06,97.18,4.66,290.81,98.83,1.66,139.4,8.24
4/21/20,6.99,7.62,0.67,14.6,11.15,12.87,81.38,0.05,97.31,4.12,294.81,129.93,1.88,139.92,8.54
4/22/20,7.74,7.8,0.74,18.73,10.9,14.82,66,0.01,97.29,2.39,210.88,141.55,2.05,141.54,8.54
4/23/20,7.56,7.79,0.72,19.99,10.79,15.39,58,0,96.96,1.91,206.69,140.64,-999,143.54,8.48
4/24/20,7.5,7.84,0.71,23.87,10.89,17.38,47.75,0,96.75,1.69,99.94,139.55,2.13,144.2,8.61
4/25/20,7.14,7.83,0.68,23.49,12.02,17.76,52.62,0,96.87,1.78,165.38,133.96,2.22,144.55,9.28
4/26/20,6.65,7.85,0.62,21.87,11.12,16.49,54.31,0,96.84,1.92,212,125.77,2.21,145.32,8.79
4/27/20,6.78,8.04,0.64,18.38,12.96,15.67,74.19,0.01,96.95,2.7,200.19,127.48,2.27,147.83,9.77
4/28/20,6.25,8,0.59,20.19,11.9,16.05,66.19,0.01,96.93,1.49,180.56,118.7,2.01,147.34,9.22
4/29/20,3,7.97,0.28,19.41,12.43,15.92,68.5,0.03,96.92,2.22,181.56,60.54,1.2,148.02,9.4
4/30/20,4.3,7.84,0.4,17.42,12.37,14.89,73.62,0,96.75,1.38,249.38,85.72,1.52,146.37,9.34
5/1/20,6.95,8.1,0.65,17.4,12.56,14.98,76.31,0,96.82,2.21,259.38,129.7,2.19,148.23,9.46
5/2/20,8.05,8.15,0.75,17.54,11.87,14.71,73.38,0,97.04,2.89,242.94,148.94,2.42,149.49,9.03
5/3/20,7.59,8.1,0.7,17.14,11.94,14.54,75.31,0,97.09,2.83,255.19,142.55,2.34,149.99,9.09
5/4/20,8.1,8.3,0.75,19.35,10.97,15.16,65.75,0,96.95,2.37,297.75,149.45,2.48,151.48,8.73
5/5/20,8.31,8.36,0.77,22.41,11.14,16.78,54.12,0,96.89,2.27,281.62,152.36,2.55,151.86,8.91
5/6/20,8.36,8.43,0.77,23.61,9.63,16.62,45.25,0.03,96.73,2.11,227.31,152.7,2.62,152.54,8.12
5/7/20,8.02,8.46,0.73,22.11,10.93,16.52,53.75,0,96.63,2.34,196.44,146.43,2.62,152.42,8.79
5/8/20,6.34,8.34,0.58,20.99,10.89,15.94,56.25,0,96.69,2.62,180.38,119.98,2.19,152.32,8.79
5/9/20,5.22,8.13,0.48,19.57,13.38,16.48,70.5,0,96.76,2.15,223.31,102.05,1.88,151.04,10.01
5/10/20,4.4,8.12,0.4,17.44,13.01,15.23,77,0.02,96.86,2.76,243.31,87.16,1.68,150.41,9.7
5/11/20,7.36,8.41,0.66,15.91,11.05,13.48,75.25,0.05,96.97,3.39,281.44,137.72,2.34,153.9,8.48
5/12/20,7.94,8.29,0.72,16.02,11.58,13.8,77.19,0.35,97,4.26,284.19,150.34,2.35,154.86,8.85
5/13/20,7.46,8.21,0.67,15.23,10.81,13.01,76.62,0.23,97,4.55,276.75,140.11,2.21,151.52,8.36
5/14/20,7,8.24,0.63,16.48,12.4,14.44,78.56,0.05,96.99,3.66,278.75,133.6,2.2,153.83,9.28
5/15/20,7.72,8.17,0.7,17.28,12.83,15.05,77.62,0.14,96.78,2.98,275.62,146.24,2.32,152.52,9.58
5/16/20,7.76,8.28,0.7,18.9,12.63,15.76,71.31,0.06,96.58,2.16,223.94,146.21,2.32,153.48,9.52
5/17/20,5.48,8.41,0.49,17.44,13.18,15.31,77.88,0.05,96.72,2.67,263.62,106,1.94,154.84,9.83
5/18/20,6.66,8.31,0.59,16.9,13.6,15.26,82.38,0.46,96.87,4.59,282.56,130.09,2.38,157.94,10.07
5/19/20,8.33,8.62,0.74,14.79,9.51,12.15,72.88,0.03,97.06,5.35,280.62,154.86,2.62,158.2,7.69
5/20/20,8.35,8.55,0.74,16.34,9.55,12.94,69.19,0.01,97.05,3.86,307.69,155.73,2.48,157.15,7.81
5/21/20,8.31,8.55,0.74,18.29,9.92,14.1,66.38,0,96.78,2.04,217.88,154.26,2.49,156.42,8.18
5/22/20,6.65,8.47,0.59,16.48,10.31,13.39,72.25,0.01,96.7,2.9,224.56,127.13,2.25,156.16,8.3
5/23/20,7.54,8.41,0.67,15.63,10.91,13.27,75.69,0,96.77,3.26,256.12,142.38,2.27,155.62,8.42
5/24/20,6.9,8.44,0.61,18.35,10.4,14.37,66.94,0.01,96.76,2.1,287.44,130.92,2.14,155.3,8.36
