Date_time,All sky irradiance,Clear sky irradiance,ALLSKY  ICI,Temperature,Dew point,Wet bulb,Relative humidity,Precipitation,Surface pressure,Wind direction,ALLSKY SFC PAR TOT,ALLSKY SFC UV INDEX,CLRSKY SFC PAR TOT,QV2M,Wind speed at 2m
10/16/18,3.42,4.44,0.47,20.79,12.48,16.63,61.38,16.52,95.93,135.62,61.05,0.73,78.1,9.46,1.84
10/17/18,4.47,4.6,0.62,21.34,10.27,15.81,52.44,0.08,95.97,158.88,77.66,0.8,80.52,8.24,1.02
10/18/18,4.87,5.01,0.68,22.11,6.78,14.44,39.69,0,95.97,146.19,86.24,0.91,89.3,6.47,0.96
10/19/18,4.96,4.91,0.7,22.4,6.76,14.58,38.62,0,96.11,166.5,87.47,0.91,87.54,6.47,1.1
10/20/18,5.13,5.09,0.73,22.8,7.1,14.94,38.12,0,96.26,162.88,91.74,1.01,91.98,6.59,1.04
10/21/18,5.13,5.1,0.73,22.56,7.26,14.91,39.56,0,96.32,153.88,91.68,1.02,92.15,6.65,1.16
10/22/18,5.07,5.02,0.73,22.69,5.64,14.16,35.69,0,96.14,146.44,90.16,0.98,90.2,5.98,1.2
10/23/18,4.92,4.89,0.72,21.61,5.2,13.4,36.75,0,96.14,135.38,86.24,0.93,86.63,5.8,1.17
10/24/18,4.77,4.78,0.7,21.83,5.04,13.44,35.44,0,96.19,138.25,83.68,0.89,84.6,5.74,1.05
10/25/18,4.62,4.63,0.69,21.59,6.44,14.01,39.25,0,96.3,143.81,82.2,0.87,83.34,6.29,1.16
10/26/18,4.41,4.47,0.66,22.45,7.7,15.08,40.38,0,96.51,141.38,78.27,0.82,80.16,6.84,1.04
10/27/18,4.42,4.46,0.66,22.36,8.61,15.48,43.44,0,96.52,138.56,78.41,0.82,79.96,7.26,1.2
10/28/18,4.62,4.59,0.7,22.56,8.98,15.76,43.88,0,96.46,116.38,82.18,0.97,82.7,7.45,1.27
10/29/18,4.12,4.38,0.63,23.7,9.58,16.64,42.5,0,96.32,124.44,73.4,0.91,78.45,7.75,1.23
10/30/18,4.1,4.18,0.63,23.03,11.16,17.09,49.56,0,96.24,131.25,72.79,0.88,75.02,8.67,1.46
10/31/18,3.13,3.75,0.48,22.24,12.75,17.49,56.94,0.09,96.39,134.44,56.29,0.73,66.55,9.64,1.19
11/1/18,2.28,2.65,0.36,20.1,13.39,16.75,66.81,12.08,96.18,112.56,38.24,0.37,43.56,10.01,1.44
11/2/18,2.31,3.15,0.37,19.33,11.62,15.48,62.06,12.08,96.14,100.44,39.85,0.38,53.49,8.91,1.17
11/3/18,3.78,3.73,0.6,17.51,6.24,11.87,50.75,2.42,96.19,255.31,63.45,0.59,63.55,6.29,1.9
11/4/18,4.1,4.05,0.66,17.44,2.49,9.97,39.69,0,96.34,257.5,69.05,0.59,69.07,4.76,1.15
11/5/18,4.5,4.45,0.73,17.4,2.62,10.01,38.94,0,96.42,231.69,77.66,0.75,77.79,4.82,1.23
11/6/18,4.82,4.78,0.79,18,-0.21,8.89,31.25,0,96.38,241.75,83.2,0.88,83.52,3.97,1.27
11/7/18,4.51,4.53,0.74,17.45,0.07,8.76,32.25,0,96.22,139,78.7,0.87,79.81,4.03,1.02
11/8/18,4.26,4.23,0.71,18,1.4,9.7,35.19,0,96.33,103.88,74.84,0.78,75.3,4.46,1.19
11/9/18,3.44,4.07,0.58,17.87,2.72,10.3,37.62,0,96.22,126.12,61.16,0.71,72.2,4.88,0.88
11/10/18,3.29,3.93,0.55,18.23,4.14,11.19,40.94,0,96.24,124.75,58.52,0.62,69.51,5.37,1.2
11/11/18,2.97,3.62,0.51,18.9,6.15,12.53,44.81,0,96.36,136.25,53.04,0.58,64.15,6.16,1.03
11/12/18,2.59,3.29,0.45,19.24,7.92,13.58,49.12,1.2,96.14,108.44,45.42,0.46,57.26,6.96,0.84
11/13/18,2.41,3.51,0.41,18.05,8.77,13.41,55.69,4.34,95.97,191.38,43.44,0.45,62.66,7.39,1.25
11/14/18,1.92,3.13,0.34,14.92,8.55,11.73,66.06,6.23,96.15,176.69,34.55,0.36,54.51,7.26,1.38
11/15/18,3.59,3.77,0.63,16.41,5.55,10.98,50.88,0,96.54,167.81,63.51,0.65,67.34,5.86,0.88
11/16/18,3.96,4,0.7,17.62,3.29,10.46,40.25,0,96.32,146.81,70.16,-999,71.75,5,1.1
11/17/18,3.88,4.26,0.7,17.9,2.58,10.24,37.62,0,96.04,125.88,68.27,0.74,75.6,4.88,0.99
11/18/18,3.92,3.9,0.7,18.5,3.44,10.98,39.38,0,96.13,121.56,69.67,0.7,70.24,5.13,1.17
11/19/18,3.39,3.52,0.61,18.2,6.08,12.14,46.75,0.1,96.46,184.56,59.56,0.63,62.53,6.16,1.2
11/20/18,3.85,3.8,0.7,18.58,6.2,12.39,45.69,0,96.6,193.19,68.27,0.66,68.29,6.16,1.22
11/21/18,3.76,3.87,0.69,18.23,4.59,11.41,42.19,0,96.45,153.31,67.1,0.68,69.8,5.49,1.16
11/22/18,1.46,3.37,0.27,14.67,5.4,10.04,54.88,0,96.58,144.44,27.69,0.37,60.52,5.8,1.16
11/23/18,3.71,3.66,0.69,15.11,4.54,9.82,51.69,0,96.87,268.44,65.55,0.59,65.73,5.49,1.6
11/24/18,3.49,3.7,0.66,17.98,2.51,10.24,37.75,0,96.51,277.19,61.95,0.6,66.31,4.82,1.03
11/25/18,3.72,3.68,0.7,20.07,2.44,11.26,32.12,0,96.42,173.69,65.62,0.66,65.9,4.76,0.78
11/26/18,3.53,3.62,0.67,19.43,4.27,11.85,38.31,0,96.38,142.75,62.84,0.61,65.06,5.43,1.11
11/27/18,2.64,3.29,0.51,18.16,5.87,12.01,46.06,0,96.46,118.19,47.93,0.54,59.09,6.04,1.25
11/28/18,2.75,3.06,0.53,17.25,6.38,11.82,50.31,0,96.64,119.12,48.45,0.47,54.23,6.23,1.36
11/29/18,3.13,3.28,0.6,16.09,5.97,11.03,52.69,0,96.78,235.06,55.26,0.53,58.46,6.04,1.34
11/30/18,3.68,3.65,0.71,17.74,0.83,9.29,33.69,0,96.65,186.69,63.94,0.55,64.23,4.21,0.88
12/1/18,3.61,3.57,0.7,17.01,1.05,9.03,36,0,96.27,135.06,62.45,0.54,62.7,4.33,1.15
12/2/18,3.38,3.38,0.66,16.23,1.78,9.01,39.38,0,96.27,126.56,58.46,-999,59.39,4.52,1.3
12/3/18,3.02,3.36,0.59,15.38,1.46,8.42,40.19,0,96.4,197.5,52.83,0.48,59.06,4.46,0.85
12/4/18,3.31,3.26,0.66,15.45,1.87,8.66,41.44,0,96.53,141.44,56.62,0.45,56.79,4.58,0.86
12/5/18,2.91,3.07,0.58,15.07,2.85,8.96,45.38,0,96.23,126.56,49.87,0.43,53.09,4.88,1.09
12/6/18,2.99,2.95,0.59,14.55,3.44,9,48.5,0,96.34,170.69,50.25,0.38,50.4,5.07,1.14
12/7/18,3.23,3.23,0.65,14.17,2.45,8.31,46.44,0,96.31,122.88,55.28,0.46,56.11,4.76,0.81
12/8/18,2.72,2.97,0.55,14.36,1.75,8.05,43.5,0,96.37,137,46.65,0.41,51.14,4.52,0.77
12/9/18,2.37,2.76,0.48,15.12,2.62,8.87,44.81,5.57,96.26,122.56,41.01,0.39,47.68,4.82,0.88
12/10/18,0.81,2.11,0.16,11.15,7.44,9.3,78.5,14.08,96.32,102.94,14.41,0.12,34.79,6.71,1.14
12/11/18,1.76,2.61,0.36,11.66,6.55,9.1,72.12,0.93,96.48,207.38,31.53,0.25,44.94,6.29,0.87
12/12/18,2.3,2.9,0.47,11.51,4,7.75,61.25,0.59,96.56,147,39.95,0.3,50.52,5.25,1.12
12/13/18,3,2.95,0.61,10.97,2.98,6.98,59.94,0,96.92,237.38,50.61,0.35,50.76,4.88,1.22
12/14/18,3.38,3.46,0.69,11.19,0.08,5.63,47.62,0,97.13,205.38,58.45,0.45,60.65,3.97,1
12/15/18,3.62,3.65,0.74,12.3,-2.97,4.66,35.69,0,97,298.62,61.91,0.52,63.38,3.17,1.04
12/16/18,3.68,3.69,0.76,12.64,-4.1,4.27,31.62,0,96.99,174.38,63.41,0.55,64.59,2.93,0.94
12/17/18,3.59,3.55,0.73,13.57,-4.43,4.57,28.81,0,96.83,164.75,61.62,0.55,61.95,2.87,0.79
12/18/18,3.54,3.55,0.73,14.01,-3.31,5.35,30.62,0,96.67,198.38,61.56,0.58,62.7,3.11,0.96
12/19/18,3.44,3.39,0.71,13.49,-1.87,5.81,35.81,0,96.44,123.31,58.49,0.52,58.55,3.48,1.16
12/20/18,3.47,3.42,0.71,13.24,-2.45,5.4,34.75,0,96.6,126.19,59.52,0.53,59.66,3.3,0.98
12/21/18,3.66,3.62,0.75,13.47,-2.46,5.51,33.81,0,96.49,171.5,63.57,0.59,63.88,3.3,0.9
12/22/18,3.11,3.37,0.64,12.56,-3.04,4.76,34.69,0,96.4,195.44,53.52,0.48,58.48,3.17,1.02
12/23/18,2.73,2.72,0.56,10.11,-1.66,4.23,45.56,0,96.6,198.19,44.81,0.36,45.53,3.54,1.34
12/24/18,3.14,3.11,0.65,10.69,-1.52,4.59,43.94,0,96.53,180.56,52.97,0.43,53.32,3.54,1.21
12/25/18,3.49,3.44,0.72,11.01,-2.67,4.17,39.62,0,96.42,176.06,59.69,0.5,59.82,3.23,1.16
12/26/18,2.29,3.24,0.47,9.73,-3.16,3.29,41.19,0,96.2,174.25,40.02,0.38,55.67,3.17,0.96
12/27/18,3.37,3.36,0.69,10.24,-3.28,3.48,39.5,0,96.58,166.81,56.38,-999,57.05,3.11,1.02
12/28/18,3.75,3.73,0.77,11.13,-5.95,2.59,30.81,0,96.46,191.62,63.51,0.5,64.13,2.5,1.06
12/29/18,3.2,3.3,0.66,12.34,-6.14,3.1,27.31,0,96.57,178.94,54.27,0.45,56.51,2.5,0.79
12/30/18,3.1,3.09,0.63,11.76,-3.68,4.04,34.75,0,96.8,126.5,51.91,0.47,52.63,2.99,0.95
12/31/18,3.58,3.53,0.73,12.29,-2.62,4.83,36.44,0,96.84,163.06,61.7,0.52,61.92,3.3,1.02
1/1/19,1.79,3.23,0.36,10.01,-0.07,4.97,52.5,4.6,96.64,166.44,33.9,0.34,58.32,4.03,0.85
1/2/19,2.9,2.95,0.59,9.32,4.69,7.01,74.31,13.34,96.88,104.88,49.87,0.38,51.65,5.49,1.19
1/3/19,3.35,3.45,0.67,10.58,1.87,6.23,57.06,0,96.98,146.62,59.19,0.51,61.73,4.52,1.13
1/4/19,1.51,3.07,0.3,7.52,1.29,4.4,66.38,7.2,96.75,94.81,28.52,0.3,54.38,4.39,1.79
1/5/19,1.03,2.24,0.2,6.85,4.51,5.68,85.44,7.88,96.76,48.38,18.62,0.15,36.91,5.43,1.7
1/6/19,2.88,2.87,0.57,9.33,1.55,5.44,60,0.02,96.75,171.81,48.93,0.36,49.61,4.39,1.31
1/7/19,2.95,3.44,0.59,8.8,-0.5,4.15,53.25,0,96.84,180.19,52.59,0.48,61.1,3.85,0.92
1/8/19,2.76,3.38,0.55,10.69,0.62,5.65,50.38,0,96.65,178.75,50.01,0.54,61.02,4.15,1.03
1/9/19,3.75,3.72,0.73,11.81,0.84,6.33,48.56,0,96.6,220,65.61,0.71,66.08,4.21,1.02
1/10/19,1.78,3.44,0.34,8.74,0.99,4.87,60.69,1.46,96.48,111,33.6,0.43,61.34,4.33,1.34
1/11/19,1.75,2.87,0.34,7.4,4.09,5.75,80.12,3.41,96.71,83.5,31.42,0.3,49.59,5.31,1.12
1/12/19,1.53,2.76,0.3,9.1,4.44,6.77,73.56,13.11,96.56,107.38,27.87,0.24,47.87,5.43,0.97
1/13/19,3.66,3.63,0.7,8.2,2.29,5.25,68.5,0.97,96.99,190.25,63.02,0.46,63.59,4.64,0.91
1/14/19,3.02,3.93,0.58,8.32,-5.59,1.37,39,0,96.89,194.88,52.44,0.49,67.84,2.56,1.5
1/15/19,3.32,3.72,0.63,11.75,-4.34,3.7,33.25,0,96.47,167.44,58.91,0.61,66.47,2.87,0.81
1/16/19,1.65,3.35,0.31,13.69,-0.95,6.37,37.5,0.04,96.47,127,29.48,0.27,58.6,3.72,1.02
1/17/19,3.92,3.86,0.73,11.73,-0.06,5.83,45.75,0,96.64,174.38,67.77,0.52,67.91,3.97,1.36
1/18/19,1.51,3.55,0.28,9.97,0.07,5.02,50.88,0.33,96.55,109.31,28.38,0.34,64.7,4.03,0.95
1/19/19,2.39,3.25,0.45,11.89,3.31,7.6,57,0.67,96.48,142.62,43.82,0.42,59,5.07,0.95
1/20/19,1.04,3.23,0.2,10.6,6.69,8.65,77.69,11.06,96.34,138.5,20.18,0.23,58.41,6.41,1.02
1/21/19,0.86,2.92,0.16,7.44,5.76,6.6,89.06,25.42,96.18,85.06,16.65,0.18,51.16,5.98,1.73
1/22/19,1.7,3.32,0.3,8.15,5.87,7.01,85.94,10.72,96.04,121.94,31.18,0.31,59.43,6.04,1.63
1/23/19,3.21,3.53,0.58,8.86,4.21,6.53,74,0.26,96.59,179.19,57.44,0.52,63.56,5.31,0.89
1/24/19,3.59,3.6,0.64,8.94,2.92,5.93,66.75,0.01,96.82,173.12,62.52,0.5,63.7,4.88,0.88
1/25/19,3.67,3.68,0.65,9.01,1.26,5.14,59.19,0.56,96.65,169.56,62.62,0.52,63.75,4.33,1.21
1/26/19,3.89,3.91,0.68,8.01,0.16,4.08,59.62,0,97.03,192.94,66.97,0.57,68.34,3.97,1.17
1/27/19,4.26,4.2,0.74,8.17,-3.6,2.28,45.31,0,97.02,276.31,72.64,0.55,72.7,3.05,1.41
1/28/19,4.29,4.29,0.74,8.85,-5.02,1.92,38.38,0,97.05,190.81,73.01,0.58,74.09,2.69,1.33
1/29/19,3.94,4.26,0.67,10.98,-4.25,3.36,34.62,0,96.82,116.38,69.59,0.69,76.04,2.93,0.91
1/30/19,1.35,3.41,0.23,10.33,2.97,6.65,63.44,3.43,96.7,283.69,25.98,0.3,60.38,5,0.88
1/31/19,0.91,3.52,0.16,7.18,5.79,6.48,90.94,15.04,96.62,96.69,17.83,0.17,62.69,5.98,1.27
2/1/19,3.08,3.45,0.52,9.69,4.63,7.16,72.88,1,96.83,234.25,53.41,0.44,60.23,5.49,1.09
2/2/19,3.82,3.88,0.63,11.26,2.01,6.63,54.56,0,96.73,176.19,66.88,0.6,68.78,4.58,1.16
2/3/19,4.31,4.29,0.71,12.61,1,6.8,46.5,0,96.73,162.5,76.92,0.73,77.68,4.27,1.13
2/4/19,2.24,4.14,0.37,12.51,2.89,7.69,53.88,0,96.69,126.81,41.9,0.53,74.71,4.94,1.05
2/5/19,2.59,3.73,0.42,12.23,6,9.12,66.88,0.89,96.5,92.5,47.3,0.49,66.83,6.04,1.38
2/6/19,2.86,3.43,0.46,10.55,6.11,8.33,75.44,17.88,96.03,172.12,49.9,0.44,59.38,6.16,1.3
2/7/19,2.52,3.27,0.4,9.68,4.4,7.05,71.62,4.44,95.61,187.94,43.72,0.41,55.79,5.49,1.47
2/8/19,3.01,3.75,0.48,7.58,4.08,5.83,79.62,6.85,96.58,163.94,53.36,0.54,65.41,5.31,1.3
2/9/19,4.31,4.69,0.67,10.71,-0.83,4.94,46.44,0,96.66,273.56,75.89,0.77,82.96,3.72,1.11
2/10/19,4.47,4.58,0.7,13.25,0.65,6.95,43.5,0,96.67,130.12,79.45,0.89,82.12,4.15,0.8
2/11/19,3.79,4.39,0.59,13.93,2.63,8.28,48.44,0,96.79,160.56,68.56,0.78,79.05,4.76,0.96
2/12/19,1.65,4.09,0.25,12.46,6.26,9.36,67.44,2.64,96.88,84.5,31.95,0.46,73.59,6.23,1.05
2/13/19,1.95,3.97,0.3,14.51,9.18,11.84,71.81,0.96,96.7,90.38,36.67,0.48,70.88,7.51,1.55
2/14/19,1.15,3.54,0.17,12.76,8.59,10.68,76.31,8.35,96.39,162.19,21.99,0.26,60.25,7.26,0.95
2/15/19,4.27,4.28,0.63,12.03,5.64,8.83,66.31,0.02,96.5,259.31,73.68,0.73,74.72,5.92,1.42
2/16/19,4.99,4.95,0.73,12.41,1.76,7.08,49.88,0,96.64,166.12,87.3,1,87.48,4.52,1.12
2/17/19,2.45,4.64,0.36,11.47,3,7.23,58.81,4.67,96.17,123.44,45.88,0.72,83.24,5,1.06
2/18/19,1.59,4.51,0.23,10.3,5.41,7.86,73.56,7.06,95.85,80.25,30.71,0.45,79.99,5.86,1.91
2/19/19,4.15,4.92,0.59,11.21,4.19,7.7,63.75,1.11,96.2,90.81,74.38,0.84,88.18,5.37,1.12
2/20/19,0.94,4.45,0.13,11.51,7.3,9.4,76.81,17.9,96.42,108.62,19.12,0.29,80.05,6.65,1.24
2/21/19,2.61,4.06,0.37,11.12,8.83,9.98,86.25,25.55,96.32,187.69,47.2,0.51,70.36,7.39,1.52
2/22/19,5.17,5.2,0.73,11.58,6.16,8.87,71.94,0.72,96.6,233.88,92.39,0.93,93.59,6.16,1.16
2/23/19,4.83,5.34,0.67,11.85,2.33,7.09,53.25,0,96.33,271.19,86.68,0.98,95.91,4.7,1.2
2/24/19,5.03,5.07,0.7,13.58,2.43,8.01,47.56,0.09,95.93,152.75,87.86,0.85,89.34,4.76,0.76
2/25/19,3.92,4.7,0.54,11.79,3.74,7.76,59.56,1.19,95.94,88.5,68.73,0.68,81.31,5.25,1.33
2/26/19,2.13,4.43,0.29,9.83,4.86,7.34,72.19,7.8,96.04,87.38,39.5,0.39,75.37,5.62,1.41
2/27/19,4.8,5,0.65,10.34,2.98,6.66,62.25,0.01,96.02,286.5,83.85,0.65,87.78,4.94,1.09
2/28/19,4.72,5.31,0.62,11.56,2.54,7.05,55.06,0,96.33,185.06,83.88,0.74,94.1,4.76,0.98
3/1/19,1.65,4.71,0.22,10.87,5.15,8.01,68.94,1.1,96.51,83.62,32.14,0.39,82.27,5.74,1.02
3/2/19,1.04,4.86,0.14,8.87,7.23,8.05,89.62,15.49,96.37,82.69,21.43,0.3,88.84,6.59,1.98
3/3/19,2.44,4.75,0.32,11.44,7.67,9.56,78.31,4.36,96.25,105.69,46.19,0.55,86.06,6.84,1.02
3/4/19,4.95,4.97,0.64,12.96,7.38,10.17,69.88,1.17,95.9,192.38,87.45,0.96,88.48,6.71,0.86
3/5/19,5.7,5.71,0.73,14.86,6.13,10.49,57.19,0.56,95.88,140.75,102.2,1.25,103.11,6.16,0.98
3/6/19,5.72,5.77,0.73,15.22,5.37,10.3,52.94,0.17,95.96,164.81,103.2,1.23,104.75,5.86,1.16
3/7/19,4.72,5.5,0.59,13.12,6.89,10.01,66.5,4.38,96.13,232.44,84.7,0.97,98.13,6.47,1.41
3/8/19,3.55,5.15,0.45,13.32,5.51,9.41,61.12,0,96.36,202.56,65.17,0.81,90.84,5.86,1.54
3/9/19,5.89,5.85,0.73,15.96,4.85,10.4,48.81,0,96.29,188.38,105.08,1.3,105.12,5.62,1.04
3/10/19,5.14,5.99,0.63,16.53,6.34,11.44,52.25,0,96.07,126.69,93.3,1.25,107.82,6.29,1.07
3/11/19,0.66,4.69,0.08,11.63,8.88,10.26,83.38,17.75,96.2,140.69,13.94,0.16,82.45,7.39,1.45
3/12/19,5.66,5.63,0.69,13.7,8.96,11.33,74.81,0.42,96.57,245.06,101.27,1.08,101.46,7.39,0.98
3/13/19,3.31,5.81,0.4,14.37,8.03,11.2,67,0.12,96.3,167.5,62.84,0.84,104.91,7.02,1.53
3/14/19,2.51,5.25,0.3,11.83,8.14,9.98,78.38,1,96.69,203.94,48.43,0.6,94.49,7.02,1.17
3/15/19,5.97,5.94,0.71,15.32,7.29,11.3,60.31,0.12,96.72,254,107.11,0.98,107.3,6.65,1.11
3/16/19,5.4,6.18,0.64,17.15,7.2,12.17,53.25,0,96.47,236.19,98.11,1.41,111.59,6.59,1.16
3/17/19,6.04,6.05,0.71,19.2,7.63,13.42,48.06,0,96.26,163.56,108.57,1.54,109.36,6.84,0.84
3/18/19,3.54,5.91,0.41,19.12,8.85,13.98,52.31,0.01,96.21,173.56,68.04,1.09,107.85,7.45,1.02
3/19/19,1.25,5.28,0.14,15.31,11.53,13.42,78.5,8.12,95.87,115.19,26,0.34,95.99,8.91,1.35
3/20/19,5.62,5.77,0.65,15.45,10.73,13.08,74.12,5.42,95.99,148.69,102.86,1.21,105.95,8.42,1.14
3/21/19,6.44,6.45,0.73,17.55,8.2,12.87,55.94,0.05,96.31,221.12,117.78,1.52,118.72,7.08,1.27
3/22/19,6.4,6.47,0.73,18.83,6.68,12.76,46.81,0,96.4,180.44,116.73,1.48,118.54,6.35,1.1
3/23/19,2.64,5.68,0.3,18.37,9.48,13.92,56.88,0.03,96.3,206.12,51.23,0.75,103.64,7.75,1.12
3/24/19,5.18,6.1,0.58,19.14,9.92,14.53,56.31,0,96.22,210.88,95.62,1.39,111.48,7.93,1.17
3/25/19,6.66,6.67,0.74,21.02,7.83,14.43,44.62,0,96.18,190.25,120.48,1.62,121.28,6.96,1.23
3/26/19,6.25,6.56,0.69,21.44,7.23,14.33,41.19,0,96.28,166.31,113.82,1.58,119.83,6.65,1.13
3/27/19,5.21,6.23,0.57,23.1,10.65,16.87,47.5,0,96.21,107.88,98.23,1.55,116.66,8.42,1.06
3/28/19,5.69,6.05,0.62,24.39,12.62,18.51,49.5,0,96.13,141.31,106.12,1.6,113.09,9.52,1.11
3/29/19,4.56,6.07,0.49,22.05,13.87,17.96,60.69,0.36,95.89,129.94,86.17,1.51,113.45,10.38,1.7
3/30/19,6.14,6.28,0.66,21.37,12.63,17,60.81,13.69,95.82,197.44,111.74,1.42,114.53,9.64,1.86
3/31/19,6.97,7.03,0.75,21.26,6.94,14.1,43.25,0,95.96,180.44,126.11,1.85,127.66,6.59,1.53
4/1/19,7.21,7.22,0.77,23.01,6.51,14.76,35.69,0,95.86,153.19,129.55,1.94,130.2,6.35,0.85
4/2/19,6.64,6.87,0.7,24.44,9.04,16.74,39.25,0,95.9,136.69,122.17,1.91,126.64,7.63,1.31
4/3/19,6.28,6.79,0.66,25.85,13.26,19.55,48.25,0,95.68,145.56,117.23,1.9,126.36,10.13,1.34
4/4/19,5.97,6.6,0.62,27.55,15.15,21.35,49.31,0,95.76,173.75,111.69,1.83,122.98,11.29,1.71
4/5/19,6.02,6.59,0.63,27.25,15.75,21.5,51.12,0,95.73,167.56,113.55,1.87,124.03,11.72,1.13
4/6/19,6.76,6.84,0.7,27.33,15.74,21.54,52.06,0,95.7,136.19,127.07,2.07,128.9,11.72,1.29
4/7/19,6.31,7.14,0.65,25.77,14.87,20.32,54.19,0,95.55,137.44,116.87,1.96,131.8,11.17,1.34
4/8/19,6.81,6.97,0.7,25.57,14.27,19.92,53.12,0.02,95.63,100.62,125.45,1.8,128.57,10.74,1.86
4/9/19,6.24,6.81,0.64,26.3,15.01,20.65,52.81,9.8,95.58,140.06,116.15,1.95,126.51,11.29,1.73
4/10/19,6.77,7.02,0.69,25.19,15.46,20.33,58.38,1.52,95.84,92.56,124.97,2.01,129.77,11.54,1.29
4/11/19,4.24,6.69,0.43,23.8,15.51,19.66,61.38,0.23,95.85,204.88,82.18,1.48,125.55,11.54,1.54
4/12/19,5.87,6.58,0.59,23.54,16.37,19.95,65.75,4.15,95.88,119.19,110.91,1.9,123.66,12.21,1.31
4/13/19,5.13,6.54,0.52,22.47,16.76,19.61,71.88,14.68,95.98,135.75,98.6,1.74,124.33,12.45,1.27
4/14/19,5.23,6.92,0.52,23.85,15.37,19.61,61,0.97,96.01,139.94,101.3,1.78,131.76,11.41,1.23
4/15/19,5.61,6.8,0.56,24.33,15.16,19.74,58.75,0.61,95.77,122.88,107.24,1.87,128.41,11.29,1.53
4/16/19,2.78,6.25,0.27,19.82,15.91,17.87,79.75,17.34,95.81,182.56,55.76,0.97,116.3,11.9,1.53
4/17/19,1.97,6.23,0.2,18.65,14.64,16.65,78,4.61,96,152.44,41.01,0.62,115.99,10.86,1.15
4/18/19,6.37,6.59,0.62,20.99,11.63,16.31,59.19,0.19,96.25,200.56,119.09,1.8,122.86,8.97,0.81
4/19/19,7.36,7.62,0.72,22.98,11.96,17.48,51.38,0,95.88,136.69,137.44,2.42,142.27,9.16,1.04
4/20/19,6.3,7.08,0.62,24.51,14.34,19.43,55.38,0,95.59,123.5,120.31,2.02,134.23,10.74,1.32
4/21/19,7.15,7.25,0.7,26.33,14.98,20.65,51.69,0,95.5,137,135.77,2.27,137.77,11.17,1.19
4/22/19,6.97,7.26,0.67,27.77,15.08,21.43,48.12,0,95.55,136.25,131.23,2.27,136.53,11.23,1.19
4/23/19,5.46,7.1,0.52,28.3,15.84,22.07,49.44,0.22,95.55,103,104.68,2.01,134.09,11.84,1.17
4/24/19,3.62,7,0.34,24.51,17.65,21.08,66.94,6.81,95.9,113,71.84,1.3,132.42,13.18,1.69
4/25/19,5.93,7.08,0.56,26.61,16.08,21.35,56.12,1.5,95.8,110.62,113.62,2.06,134.01,12.02,1.5
4/26/19,7.18,7.21,0.69,27.89,15.65,21.76,50.38,4.77,95.77,123.25,134.9,2.31,135.41,11.72,1.12
4/27/19,6.46,7.4,0.61,28.63,11.12,19.87,36.12,0,95.73,152.44,119.53,2.11,135.75,8.73,0.87
4/28/19,7.51,7.58,0.71,27.75,10.38,19.07,37.25,0,95.57,134.44,137.43,2.27,138.55,8.36,1.45
4/29/19,5.78,7.55,0.55,26.69,11.18,18.94,41.56,0.01,95.46,128.62,107.91,1.88,138.57,8.85,1.17
4/30/19,5.96,7.1,0.56,23.98,12.97,18.48,51.94,3.24,95.51,184.25,112.18,1.9,131.77,9.83,2.14
5/1/19,7.53,7.86,0.7,26.3,9.91,18.11,40.62,0,95.34,190.94,137.69,2.34,143.24,8.12,1.5
5/2/19,7.31,7.63,0.68,23.89,11,17.44,48.31,1.3,95.55,203.44,135.33,2.29,140.81,8.67,2.28
5/3/19,7.82,7.86,0.73,25.4,11.34,18.37,44.5,1.1,95.71,118.25,143.56,2.41,144.28,8.85,1.26
5/4/19,8.09,8.15,0.75,26.93,9.05,17.99,36.81,0.08,95.77,144.44,147.96,2.55,148.89,7.63,1.2
5/5/19,7.83,8.19,0.73,28.22,7.59,17.9,30.06,0,95.69,154.19,141.88,2.46,148.38,6.9,1.2
5/6/19,8.42,8.51,0.77,28.61,7.64,18.12,29.31,0,95.5,139.25,152.78,2.79,154.23,6.96,1.3
5/7/19,7.7,8.03,0.71,29.37,9.66,19.51,31.88,0,95.29,144,142.73,2.6,148.21,8,1.45
5/8/19,7.52,8,0.69,29.44,11.79,20.61,37.69,0,95.37,126.75,139.02,2.49,147.13,9.16,1.45
5/9/19,6.82,7.56,0.62,29.99,12.3,21.15,37.69,0,95.24,229.75,125.95,2.16,138.1,9.52,1.48
5/10/19,7.37,7.48,0.67,28.42,14.62,21.52,45.25,0.41,95.31,187,135.18,2.21,136.71,10.99,1.92
5/11/19,7.02,7.6,0.64,28.65,14.92,21.79,46.88,2.87,95.53,115.31,130.66,2.09,140.4,11.23,1.59
5/12/19,7.66,7.75,0.7,28.56,13.24,20.9,42.44,0.12,95.51,132.06,142.3,2.22,143.53,10.01,1.2
5/13/19,4.86,7.57,0.44,30.77,14.62,22.69,40.5,0.25,95.27,167.19,92.53,1.58,140.62,11.11,1.64
5/14/19,7.59,7.71,0.69,28.08,15.49,21.79,50.38,2.89,95.37,127.81,141.92,2.34,143.84,11.66,1.5
5/15/19,5,6.7,0.45,29.21,15.48,22.34,46.94,1.24,95.48,161.38,93.2,1.45,122.21,11.66,1.6
5/16/19,5.33,6.93,0.48,24.35,17.69,21.02,67.31,1.11,95.69,126.38,100.48,1.6,127.95,13.31,1.35
5/17/19,4.15,6.03,0.38,24.64,16.86,20.75,62.88,4.18,95.62,170.69,77.73,1.07,108.11,12.63,1.09
